class,filepath
lecoq,./Train/lecoq/299.jpg
adidas,./Train/adidas/187.jpg
vans,./Train/vans/357.jpg
reebok,./Train/reebok/38.jpg
barefoot,./Train/barefoot/104.jpg
reebok,./Train/reebok/440.jpeg
nike,./Train/nike/517.jpg
crocs,./Train/crocs/226.jpg
zeepseen,./Train/zeepseen/img_20131007180748_108ae3b5.jpg
adidas,./Train/adidas/182.jpg
nike,./Train/nike/385.jpg
nike,./Train/nike/171.jpg
adidas,./Train/adidas/220.jpg
reebok,./Train/reebok/553.jpg
reebok,./Train/reebok/258.jpg
reebok,./Train/reebok/2 (84).jpg
adidas,./Train/adidas/557.jpg
vans,./Train/vans/255.jpg
lecoq,./Train/lecoq/129.jpg
reebok,./Train/reebok/180.jpg
puma,./Train/puma/504.jpg
adidas,./Train/adidas/440.jpg
nike,./Train/nike/242.jpg
puma,./Train/puma/53.jpg
puma,./Train/puma/450.jpg
sbenu,./Train/sbenu/296.jpg
newbalance,./Train/newbalance/80.jpg
nike,./Train/nike/654.jpg
drmartens,./Train/drmartens/529.jpg
drmartens,./Train/drmartens/319.jpg
nike,./Train/nike/45.jpg
crocs,./Train/crocs/120.jpg
puma,./Train/puma/588.jpg
barefoot,./Train/barefoot/55.jpg
sbenu,./Train/sbenu/702.jpg
sbenu,./Train/sbenu/73.jpg
lecoq,./Train/lecoq/291.jpg
vans,./Train/vans/293.jpg
sbenu,./Train/sbenu/135.jpg
descente,./Train/descente/377.jpg
drmartens,./Train/drmartens/461.jpg
sbenu,./Train/sbenu/820.jpg
puma,./Train/puma/531.jpg
sbenu,./Train/sbenu/613.jpg
newbalance,./Train/newbalance/124.jpg
lecoq,./Train/lecoq/79.jpg
barefoot,./Train/barefoot/10.jpg
newbalance,./Train/newbalance/132.jpg
converse,./Train/converse/539.jpg
drmartens,./Train/drmartens/31 (2).jpg
drmartens,./Train/drmartens/408.jpg
barefoot,./Train/barefoot/5.jpg
adidas,./Train/adidas/27.jpg
zeepseen,./Train/zeepseen/31 (2).jpg
barefoot,./Train/barefoot/336.jpg
adidas,./Train/adidas/397.jpg
adidas,./Train/adidas/459.jpg
puma,./Train/puma/117.jpg
puma,./Train/puma/335.jpg
nike,./Train/nike/415.jpg
sbenu,./Train/sbenu/676.jpg
vans,./Train/vans/62.jpg
converse,./Train/converse/537.jpg
adidas,./Train/adidas/240.jpg
crocs,./Train/crocs/62.jpg
puma,./Train/puma/64.jpg
adidas,./Train/adidas/55.jpg
lecoq,./Train/lecoq/255.jpg
drmartens,./Train/drmartens/188.jpg
adidas,./Train/adidas/235.jpg
nike,./Train/nike/285.jpg
zeepseen,./Train/zeepseen/21 (2).jpg
newbalance,./Train/newbalance/4 (2).jpg
crocs,./Train/crocs/194.jpg
puma,./Train/puma/427.jpg
puma,./Train/puma/574.jpg
converse,./Train/converse/182.jpg
converse,./Train/converse/images (11).jpg
sbenu,./Train/sbenu/398.jpg
nike,./Train/nike/454.jpg
vans,./Train/vans/vans_50.jpg
converse,./Train/converse/113.jpg
sbenu,./Train/sbenu/59.jpg
reebok,./Train/reebok/2 (167).jpg
reebok,./Train/reebok/392.jpg
barefoot,./Train/barefoot/66.jpg
drmartens,./Train/drmartens/447.jpg
vans,./Train/vans/197.jpg
sbenu,./Train/sbenu/607.jpg
crocs,./Train/crocs/232.jpg
converse,./Train/converse/362.jpg
lecoq,./Train/lecoq/5.jpg
converse,./Train/converse/545.jpg
crocs,./Train/crocs/28.jpg
puma,./Train/puma/156.jpg
newbalance,./Train/newbalance/176.jpg
barefoot,./Train/barefoot/63.jpg
reebok,./Train/reebok/436.jpg
drmartens,./Train/drmartens/212.jpg
sbenu,./Train/sbenu/153.jpg
sbenu,./Train/sbenu/553.jpg
crocs,./Train/crocs/5.jpg
barefoot,./Train/barefoot/896.jpg
newbalance,./Train/newbalance/41.jpg
nike,./Train/nike/389.jpg
reebok,./Train/reebok/111.jpg
zeepseen,./Train/zeepseen/16 (2).jpg
converse,./Train/converse/121.jpg
barefoot,./Train/barefoot/921.jpg
lecoq,./Train/lecoq/91.jpg
newbalance,./Train/newbalance/207.jpg
zeepseen,./Train/zeepseen/14 (2).jpg
puma,./Train/puma/3.jpg
newbalance,./Train/newbalance/25 (2).jpg
newbalance,./Train/newbalance/59.jpg
reebok,./Train/reebok/495.jpg
reebok,./Train/reebok/136.jpg
converse,./Train/converse/420.jpg
vans,./Train/vans/30.jpg
drmartens,./Train/drmartens/435.jpg
barefoot,./Train/barefoot/1.jpg
drmartens,./Train/drmartens/37 (2).jpg
crocs,./Train/crocs/140.jpg
reebok,./Train/reebok/376.jpg
zeepseen,./Train/zeepseen/s_jes4693_decisiontree.jpg
adidas,./Train/adidas/152.jpg
reebok,./Train/reebok/240.jpg
crocs,./Train/crocs/276.jpg
sbenu,./Train/sbenu/55.jpg
nike,./Train/nike/509.jpg
vans,./Train/vans/445.jpg
sbenu,./Train/sbenu/685.jpg
vans,./Train/vans/vans_5.jpg
newbalance,./Train/newbalance/22.jpg
sbenu,./Train/sbenu/358.jpg
barefoot,./Train/barefoot/97 (2).jpg
nike,./Train/nike/550.jpg
reebok,./Train/reebok/89.jpg
reebok,./Train/reebok/208.jpg
crocs,./Train/crocs/258.jpg
lecoq,./Train/lecoq/49.jpg
nike,./Train/nike/nike_46.jpg
converse,./Train/converse/257.jpg
newbalance,./Train/newbalance/304.jpg
reebok,./Train/reebok/195.jpg
zeepseen,./Train/zeepseen/15.jpg
nike,./Train/nike/108.jpg
zeepseen,./Train/zeepseen/34 (2).jpg
adidas,./Train/adidas/378.jpg
lecoq,./Train/lecoq/14.jpg
newbalance,./Train/newbalance/301.jpg
puma,./Train/puma/44 (2).jpg
drmartens,./Train/drmartens/221.jpg
puma,./Train/puma/549.jpg
barefoot,./Train/barefoot/79.jpg
reebok,./Train/reebok/2 (22).jpg
newbalance,./Train/newbalance/296.jpg
adidas,./Train/adidas/255.jpg
nike,./Train/nike/247.jpg
puma,./Train/puma/46.jpg
puma,./Train/puma/264.jpg
newbalance,./Train/newbalance/42.jpg
newbalance,./Train/newbalance/299.jpg
newbalance,./Train/newbalance/173.jpg
lecoq,./Train/lecoq/112.jpg
puma,./Train/puma/234.jpg
nike,./Train/nike/580.jpg
converse,./Train/converse/506.jpg
puma,./Train/puma/170.jpg
puma,./Train/puma/423.jpg
adidas,./Train/adidas/184.jpg
converse,./Train/converse/314.jpg
reebok,./Train/reebok/404.jpg
nike,./Train/nike/15.jpg
converse,./Train/converse/307.jpg
reebok,./Train/reebok/2 (60).jpg
adidas,./Train/adidas/551.jpg
nike,./Train/nike/93.jpg
zeepseen,./Train/zeepseen/12 (2).jpg
newbalance,./Train/newbalance/312.jpg
lecoq,./Train/lecoq/207.jpg
zeepseen,./Train/zeepseen/images (2).jpg
reebok,./Train/reebok/2 (1).jpg
vans,./Train/vans/248.jpg
converse,./Train/converse/283.jpg
adidas,./Train/adidas/321.jpg
reebok,./Train/reebok/292.jpg
adidas,./Train/adidas/370.jpg
crocs,./Train/crocs/260.jpg
converse,./Train/converse/51.jpg
sbenu,./Train/sbenu/7.jpg
nike,./Train/nike/132.jpg
converse,./Train/converse/46.jpg
nike,./Train/nike/728.jpg
sbenu,./Train/sbenu/57.jpg
drmartens,./Train/drmartens/410.jpg
barefoot,./Train/barefoot/40.jpg
vans,./Train/vans/67.jpg
reebok,./Train/reebok/2 (53).jpg
adidas,./Train/adidas/177.jpg
converse,./Train/converse/528.jpg
reebok,./Train/reebok/630.jpg
sbenu,./Train/sbenu/2.jpg
puma,./Train/puma/292.jpg
zeepseen,./Train/zeepseen/images (6).jpg
puma,./Train/puma/613.jpg
vans,./Train/vans/464.jpg
drmartens,./Train/drmartens/87.jpg
drmartens,./Train/drmartens/225.jpg
sbenu,./Train/sbenu/42 (2).jpg
puma,./Train/puma/403.jpg
newbalance,./Train/newbalance/85.jpg
adidas,./Train/adidas/571.jpg
nike,./Train/nike/420.jpg
reebok,./Train/reebok/341.jpg
reebok,./Train/reebok/2 (129).jpg
nike,./Train/nike/117.jpg
vans,./Train/vans/164.jpg
zeepseen,./Train/zeepseen/download (5).jpg
adidas,./Train/adidas/169.jpg
drmartens,./Train/drmartens/11.jpg
puma,./Train/puma/520.jpg
crocs,./Train/crocs/211.jpg
drmartens,./Train/drmartens/252.jpg
nike,./Train/nike/628.jpg
nike,./Train/nike/697.jpg
vans,./Train/vans/vans_10.jpg
converse,./Train/converse/103.jpg
adidas,./Train/adidas/145.jpg
adidas,./Train/adidas/1 (43).jpg
converse,./Train/converse/127.jpg
nike,./Train/nike/110.jpg
adidas,./Train/adidas/547.jpg
reebok,./Train/reebok/213.jpg
sbenu,./Train/sbenu/830.jpg
adidas,./Train/adidas/21.jpg
converse,./Train/converse/453.jpg
reebok,./Train/reebok/634.jpg
reebok,./Train/reebok/2 (127).jpg
adidas,./Train/adidas/273.jpg
sbenu,./Train/sbenu/21.jpg
lecoq,./Train/lecoq/210.jpg
vans,./Train/vans/vans_39.jpg
converse,./Train/converse/492.jpg
adidas,./Train/adidas/1 (133).jpg
puma,./Train/puma/517.jpg
converse,./Train/converse/4144637854.20120211181345.jpg
barefoot,./Train/barefoot/175.jpg
barefoot,./Train/barefoot/345.jpg
vans,./Train/vans/404.jpg
lecoq,./Train/lecoq/23.jpg
puma,./Train/puma/474.jpg
barefoot,./Train/barefoot/255.jpg
vans,./Train/vans/367.jpg
adidas,./Train/adidas/44.jpg
vans,./Train/vans/17.jpg
reebok,./Train/reebok/570.jpg
reebok,./Train/reebok/2 (91).jpg
puma,./Train/puma/469.jpg
converse,./Train/converse/294.jpg
puma,./Train/puma/1.jpeg
drmartens,./Train/drmartens/482.jpg
crocs,./Train/crocs/40.jpg
nike,./Train/nike/249.jpg
zeepseen,./Train/zeepseen/dyb_274131_2[421434].jpg
puma,./Train/puma/140.jpg
zeepseen,./Train/zeepseen/9.jpg
newbalance,./Train/newbalance/215.jpg
crocs,./Train/crocs/225.jpg
nike,./Train/nike/42.jpg
nike,./Train/nike/495.jpg
adidas,./Train/adidas/566.jpg
reebok,./Train/reebok/522.jpg
crocs,./Train/crocs/85.jpg
puma,./Train/puma/318.jpg
drmartens,./Train/drmartens/513.jpg
puma,./Train/puma/319.jpg
nike,./Train/nike/647.jpg
adidas,./Train/adidas/146.jpg
adidas,./Train/adidas/477.jpg
reebok,./Train/reebok/2 (35).jpg
sbenu,./Train/sbenu/390.jpg
drmartens,./Train/drmartens/533.jpg
descente,./Train/descente/303.jpg
adidas,./Train/adidas/503.jpg
adidas,./Train/adidas/1 (164).jpg
zeepseen,./Train/zeepseen/images (15).jpg
vans,./Train/vans/345.jpg
vans,./Train/vans/154.jpg
sbenu,./Train/sbenu/372.jpg
converse,./Train/converse/405.jpg
converse,./Train/converse/533.jpg
lecoq,./Train/lecoq/288.jpg
newbalance,./Train/newbalance/261.jpg
lecoq,./Train/lecoq/151.jpg
drmartens,./Train/drmartens/263.jpg
vans,./Train/vans/380.jpg
reebok,./Train/reebok/2 (31).jpg
zeepseen,./Train/zeepseen/47.jpg
crocs,./Train/crocs/77.jpg
converse,./Train/converse/17.jpg
nike,./Train/nike/358.jpg
lecoq,./Train/lecoq/6.jpg
descente,./Train/descente/µ¥»óÆ® ¿îµ¿È­.jpg
reebok,./Train/reebok/231.jpg
adidas,./Train/adidas/548.jpg
vans,./Train/vans/193.jpg
drmartens,./Train/drmartens/70.jpg
reebok,./Train/reebok/311.jpg
drmartens,./Train/drmartens/487.jpg
newbalance,./Train/newbalance/4.jpg
adidas,./Train/adidas/277.jpg
drmartens,./Train/drmartens/119.jpeg
nike,./Train/nike/562.jpg
nike,./Train/nike/nike_36.jpg
reebok,./Train/reebok/296.jpg
nike,./Train/nike/577.jpg
reebok,./Train/reebok/107.jpeg
converse,./Train/converse/399.jpg
drmartens,./Train/drmartens/329.jpg
newbalance,./Train/newbalance/125.jpg
reebok,./Train/reebok/96.jpg
crocs,./Train/crocs/240.jpg
newbalance,./Train/newbalance/240.jpg
puma,./Train/puma/502.jpg
sbenu,./Train/sbenu/538.jpg
puma,./Train/puma/601.jpg
drmartens,./Train/drmartens/378.jpg
lecoq,./Train/lecoq/142.jpg
nike,./Train/nike/683.jpg
lecoq,./Train/lecoq/121.jpeg
converse,./Train/converse/233.jpg
newbalance,./Train/newbalance/259.jpg
reebok,./Train/reebok/646.jpg
descente,./Train/descente/2.jpg
adidas,./Train/adidas/509.jpg
reebok,./Train/reebok/2 (158).jpg
reebok,./Train/reebok/116.jpg
crocs,./Train/crocs/127.jpg
reebok,./Train/reebok/103.jpg
drmartens,./Train/drmartens/190.jpg
vans,./Train/vans/352.jpg
crocs,./Train/crocs/0.jpg
puma,./Train/puma/25 (2).jpg
puma,./Train/puma/486.jpg
reebok,./Train/reebok/2 (153).jpg
drmartens,./Train/drmartens/157.jpg
vans,./Train/vans/179.jpg
nike,./Train/nike/630.jpg
crocs,./Train/crocs/233.jpg
adidas,./Train/adidas/439.jpg
puma,./Train/puma/439.jpg
zeepseen,./Train/zeepseen/746649495.jpg
nike,./Train/nike/143.jpg
reebok,./Train/reebok/2 (165).jpg
vans,./Train/vans/36.jpg
puma,./Train/puma/393.jpg
sbenu,./Train/sbenu/20.jpg
reebok,./Train/reebok/503.jpg
puma,./Train/puma/94.jpg
vans,./Train/vans/208.jpg
converse,./Train/converse/ÄÁ¹ö½º4.jpg
reebok,./Train/reebok/205.jpg
adidas,./Train/adidas/85.jpg
drmartens,./Train/drmartens/10.jpg
puma,./Train/puma/155.jpg
nike,./Train/nike/481.jpg
nike,./Train/nike/613 (2).jpg
lecoq,./Train/lecoq/250.jpeg
adidas,./Train/adidas/207.jpg
crocs,./Train/crocs/292.jpg
vans,./Train/vans/335.jpg
newbalance,./Train/newbalance/12.jpg
adidas,./Train/adidas/415.jpg
crocs,./Train/crocs/109.jpg
puma,./Train/puma/137.jpg
vans,./Train/vans/vans_33.jpg
nike,./Train/nike/731.jpg
drmartens,./Train/drmartens/343.jpg
reebok,./Train/reebok/209.jpg
drmartens,./Train/drmartens/4.jpg
adidas,./Train/adidas/96.jpeg
nike,./Train/nike/125.jpg
descente,./Train/descente/y.jpg
lecoq,./Train/lecoq/69.jpg
reebok,./Train/reebok/399.jpg
puma,./Train/puma/532.jpg
nike,./Train/nike/258.jpg
adidas,./Train/adidas/32.jpg
lecoq,./Train/lecoq/56.jpg
sbenu,./Train/sbenu/74.jpg
puma,./Train/puma/28 (2).jpg
barefoot,./Train/barefoot/614.jpg
adidas,./Train/adidas/524.jpg
converse,./Train/converse/220.jpg
nike,./Train/nike/437.jpg
vans,./Train/vans/369.jpg
sbenu,./Train/sbenu/794.jpg
converse,./Train/converse/457.jpg
newbalance,./Train/newbalance/48.jpg
puma,./Train/puma/348.jpg
reebok,./Train/reebok/2 (19).jpg
newbalance,./Train/newbalance/321.jpg
newbalance,./Train/newbalance/223.jpg
sbenu,./Train/sbenu/657.jpg
nike,./Train/nike/10.jpg
sbenu,./Train/sbenu/19.jpg
zeepseen,./Train/zeepseen/zhongji_429-ksskim777.jpg
sbenu,./Train/sbenu/386.jpg
converse,./Train/converse/258.jpg
reebok,./Train/reebok/2 (130).jpg
newbalance,./Train/newbalance/237.jpg
vans,./Train/vans/313.jpg
converse,./Train/converse/57.jpg
nike,./Train/nike/735.jpg
adidas,./Train/adidas/1 (30).jpg
newbalance,./Train/newbalance/80 (2).jpg
barefoot,./Train/barefoot/161.jpg
reebok,./Train/reebok/2 (152).jpg
converse,./Train/converse/355.jpg
adidas,./Train/adidas/186.jpg
adidas,./Train/adidas/1 (11).jpg
barefoot,./Train/barefoot/767.jpg
nike,./Train/nike/709.jpg
sbenu,./Train/sbenu/55 (2).jpg
descente,./Train/descente/µ¥»óÆ®¿îµ¿È­_(7).jpg
converse,./Train/converse/322.jpg
crocs,./Train/crocs/96.jpg
adidas,./Train/adidas/543.jpg
lecoq,./Train/lecoq/197.jpg
reebok,./Train/reebok/606.jpg
puma,./Train/puma/24.jpeg
reebok,./Train/reebok/172.jpg
drmartens,./Train/drmartens/27 (2).jpg
sbenu,./Train/sbenu/196.jpg
puma,./Train/puma/622.jpg
lecoq,./Train/lecoq/35.jpg
drmartens,./Train/drmartens/185.jpg
puma,./Train/puma/568.jpg
reebok,./Train/reebok/68.jpg
drmartens,./Train/drmartens/1.jpg
converse,./Train/converse/thumb-32158264_VB4smrJM_stussy-converse-chuck-taylor-all-star-70-30-960x640_905x603.jpg
nike,./Train/nike/nike_31.jpg
adidas,./Train/adidas/385.jpg
reebok,./Train/reebok/127.jpg
newbalance,./Train/newbalance/7 (2).jpg
drmartens,./Train/drmartens/43.jpg
puma,./Train/puma/365.jpg
puma,./Train/puma/212.jpg
reebok,./Train/reebok/2 (4).jpg
barefoot,./Train/barefoot/39.jpg
newbalance,./Train/newbalance/160.jpg
sbenu,./Train/sbenu/429.jpg
vans,./Train/vans/183.jpg
puma,./Train/puma/460.jpg
zeepseen,./Train/zeepseen/33 (2).jpg
reebok,./Train/reebok/576.jpg
adidas,./Train/adidas/530.jpg
vans,./Train/vans/45.jpg
newbalance,./Train/newbalance/135.jpg
sbenu,./Train/sbenu/824.jpg
nike,./Train/nike/34.jpg
converse,./Train/converse/169.jpg
